,av_charge,completed_trip,dead_cars,charge_load,date_time,av_moving,av_home,av_work,av_random
775,0.6858999999999997,6,0.0,0.030699999999999998,2022-02-02 07:00:00,0.3,0.32,0.2,0.03
776,0.6901999999999997,9,0.0,0.031599999999999996,2022-02-02 08:00:00,0.24,0.34,0.21,0.07
777,0.6975,7,0.0,0.031599999999999996,2022-02-02 09:00:00,0.21,0.35,0.22,0.09
778,0.7031999999999998,7,0.0,0.030699999999999998,2022-02-02 10:00:00,0.23,0.31,0.22,0.12
779,0.7031999999999998,6,0.0,0.028900000000000002,2022-02-02 11:00:00,0.3,0.29,0.21,0.12
780,0.7001999999999998,4,0.0,0.0271,2022-02-02 12:00:00,0.31,0.26,0.21,0.14
781,0.6916999999999998,9,0.0,0.028000000000000004,2022-02-02 13:00:00,0.31,0.26,0.21,0.12
782,0.6883999999999998,4,0.0,0.0298,2022-02-02 14:00:00,0.37,0.24,0.17,0.11
783,0.6846,10,0.0,0.031599999999999996,2022-02-02 15:00:00,0.33,0.29,0.15,0.11
784,0.6824999999999997,11,0.0,0.0325,2022-02-02 16:00:00,0.29,0.27,0.17,0.14
785,0.6839999999999997,4,0.0,0.03339999999999999,2022-02-02 17:00:00,0.31,0.25,0.16,0.15
786,0.6857999999999999,2,0.0,0.034300000000000004,2022-02-02 18:00:00,0.31,0.24,0.17,0.12
787,0.6901999999999998,8,0.0,0.037,2022-02-02 19:00:00,0.29,0.25,0.19,0.11
788,0.6929,7,0.0,0.03609999999999999,2022-02-02 20:00:00,0.33,0.26,0.19,0.06
789,0.6924999999999999,8,0.0,0.035199999999999995,2022-02-02 21:00:00,0.36,0.27,0.2,0.05
790,0.6917999999999996,10,0.0,0.03339999999999999,2022-02-02 22:00:00,0.27,0.28,0.22,0.09
791,0.6943999999999997,7,0.0,0.03609999999999999,2022-02-02 23:00:00,0.26,0.29,0.23,0.1
792,0.6966999999999999,8,0.0,0.03429999999999999,2022-02-03 00:00:00,0.27,0.29,0.23,0.1
793,0.6998999999999999,2,0.0,0.032499999999999994,2022-02-03 01:00:00,0.27,0.29,0.23,0.11
794,0.6961999999999997,4,0.0,0.032499999999999994,2022-02-03 02:00:00,0.33,0.25,0.23,0.09
795,0.6924999999999997,10,0.0,0.03339999999999999,2022-02-03 03:00:00,0.33,0.22,0.26,0.09
796,0.6918999999999997,8,0.0,0.032499999999999994,2022-02-03 04:00:00,0.27,0.23,0.26,0.12
797,0.6926999999999999,4,0.0,0.0343,2022-02-03 05:00:00,0.3,0.22,0.24,0.12
798,0.6904999999999998,3,0.0,0.0361,2022-02-03 06:00:00,0.38,0.23,0.21,0.08
799,0.6845999999999997,9,0.0,0.035199999999999995,2022-02-03 07:00:00,0.36,0.28,0.19,0.06
800,0.6828999999999997,7,0.0,0.035199999999999995,2022-02-03 08:00:00,0.33,0.3,0.19,0.05
801,0.6836999999999999,8,0.0,0.0352,2022-02-03 09:00:00,0.32,0.31,0.16,0.07
802,0.6845999999999998,2,0.0,0.0343,2022-02-03 10:00:00,0.36,0.28,0.13,0.08
803,0.6850999999999996,7,0.0,0.037,2022-02-03 11:00:00,0.34,0.27,0.14,0.09
804,0.6887999999999999,5,0.0,0.0361,2022-02-03 12:00:00,0.33,0.26,0.17,0.09
805,0.6887999999999996,11,0.0,0.0352,2022-02-03 13:00:00,0.3,0.26,0.2,0.1
806,0.6910999999999998,8,0.0,0.0343,2022-02-03 14:00:00,0.28,0.27,0.17,0.13
807,0.6966999999999998,9,0.01,0.0352,2022-02-03 15:00:00,0.22,0.32,0.18,0.13
808,0.7049999999999997,4,0.0,0.0334,2022-02-03 16:00:00,0.23,0.31,0.18,0.13
809,0.7100999999999997,6,0.0,0.0334,2022-02-03 17:00:00,0.24,0.32,0.15,0.16
810,0.7125999999999998,4,0.0,0.0343,2022-02-03 18:00:00,0.29,0.32,0.15,0.11
811,0.7114999999999999,8,0.0,0.035199999999999995,2022-02-03 19:00:00,0.31,0.28,0.2,0.08
812,0.7110999999999997,10,0.0,0.0352,2022-02-03 20:00:00,0.33,0.29,0.18,0.08
813,0.7098999999999998,6,0.0,0.0352,2022-02-03 21:00:00,0.31,0.27,0.2,0.07
814,0.7135999999999999,8,0.0,0.037000000000000005,2022-02-03 22:00:00,0.26,0.27,0.24,0.07
815,0.7196999999999997,3,0.0,0.0352,2022-02-03 23:00:00,0.29,0.27,0.24,0.05
816,0.7260999999999997,7,0.0,0.034300000000000004,2022-02-04 00:00:00,0.25,0.27,0.25,0.07
817,0.7323,2,0.0,0.0334,2022-02-04 01:00:00,0.33,0.24,0.24,0.05
818,0.7356999999999998,4,0.0,0.0325,2022-02-04 02:00:00,0.33,0.23,0.25,0.06
819,0.7332999999999998,9,0.0,0.0325,2022-02-04 03:00:00,0.34,0.23,0.23,0.09
820,0.7313999999999998,2,0.0,0.0325,2022-02-04 04:00:00,0.38,0.22,0.22,0.09
821,0.7233999999999999,7,0.0,0.0316,2022-02-04 05:00:00,0.39,0.24,0.2,0.09
822,0.7162999999999998,14,0.0,0.029800000000000004,2022-02-04 06:00:00,0.32,0.3,0.2,0.1
823,0.7088999999999999,5,0.0,0.028900000000000002,2022-02-04 07:00:00,0.4,0.31,0.14,0.07
824,0.7029999999999997,8,0.0,0.0298,2022-02-04 08:00:00,0.36,0.3,0.15,0.1
825,0.6966999999999999,9,0.0,0.030699999999999998,2022-02-04 09:00:00,0.38,0.29,0.12,0.13
826,0.6908999999999997,7,0.0,0.028900000000000002,2022-02-04 10:00:00,0.36,0.32,0.12,0.13
827,0.6846999999999999,10,0.0,0.027999999999999997,2022-02-04 11:00:00,0.32,0.36,0.14,0.12
828,0.6809999999999998,2,0.0,0.025299999999999993,2022-02-04 12:00:00,0.33,0.36,0.15,0.09
829,0.6768999999999995,8,0.0,0.026199999999999998,2022-02-04 13:00:00,0.29,0.36,0.19,0.09
830,0.6736999999999996,5,0.0,0.0253,2022-02-04 14:00:00,0.32,0.36,0.17,0.09
831,0.6685999999999999,4,0.0,0.024399999999999995,2022-02-04 15:00:00,0.32,0.34,0.19,0.08
832,0.6632999999999999,13,0.0,0.026199999999999998,2022-02-04 16:00:00,0.26,0.34,0.21,0.12
833,0.6608999999999997,5,0.0,0.025299999999999993,2022-02-04 17:00:00,0.28,0.34,0.2,0.11
834,0.6599999999999997,6,0.0,0.02619999999999999,2022-02-04 18:00:00,0.26,0.38,0.19,0.1
835,0.6576999999999997,2,0.0,0.025299999999999993,2022-02-04 19:00:00,0.33,0.31,0.19,0.09
836,0.6539999999999998,5,0.0,0.026199999999999998,2022-02-04 20:00:00,0.34,0.28,0.2,0.11
837,0.6464999999999997,7,0.0,0.026199999999999998,2022-02-04 21:00:00,0.38,0.26,0.18,0.09
838,0.6411999999999998,9,0.0,0.027999999999999997,2022-02-04 22:00:00,0.34,0.26,0.16,0.12
839,0.6379999999999998,4,0.0,0.029799999999999997,2022-02-04 23:00:00,0.36,0.25,0.15,0.1
840,0.6370999999999998,9,0.0,0.03339999999999999,2022-02-05 00:00:00,0.35,0.23,0.13,0.12
841,0.6397999999999997,6,0.0,0.0352,2022-02-05 01:00:00,0.36,0.24,0.12,0.11
842,0.6417999999999998,5,0.0,0.0361,2022-02-05 02:00:00,0.36,0.26,0.11,0.1
843,0.6452999999999999,8,0.0,0.0361,2022-02-05 03:00:00,0.33,0.26,0.13,0.09
844,0.6522999999999998,9,0.0,0.037,2022-02-05 04:00:00,0.28,0.28,0.14,0.12
845,0.6610999999999998,2,0.0,0.0352,2022-02-05 05:00:00,0.3,0.28,0.13,0.11
846,0.6664999999999998,4,0.0,0.034300000000000004,2022-02-05 06:00:00,0.33,0.26,0.13,0.1
847,0.6697999999999996,8,0.0,0.034300000000000004,2022-02-05 07:00:00,0.33,0.23,0.15,0.11
848,0.6708999999999999,8,0.0,0.0361,2022-02-05 08:00:00,0.37,0.24,0.17,0.08
849,0.6702999999999997,10,0.0,0.0352,2022-02-05 09:00:00,0.29,0.24,0.21,0.11
850,0.6719999999999996,7,0.0,0.0361,2022-02-05 10:00:00,0.3,0.26,0.19,0.12
851,0.6746999999999997,5,0.0,0.037,2022-02-05 11:00:00,0.29,0.24,0.18,0.15
852,0.6775999999999998,8,0.0,0.038799999999999994,2022-02-05 12:00:00,0.27,0.26,0.19,0.13
853,0.6799999999999998,10,0.0,0.039699999999999985,2022-02-05 13:00:00,0.27,0.26,0.24,0.09
854,0.6848999999999996,5,0.0,0.03699999999999999,2022-02-05 14:00:00,0.27,0.24,0.23,0.1
855,0.6910999999999998,2,0.0,0.03789999999999999,2022-02-05 15:00:00,0.29,0.23,0.23,0.09
856,0.6920999999999998,8,0.0,0.03969999999999999,2022-02-05 16:00:00,0.34,0.23,0.22,0.05
857,0.6948999999999999,6,0.0,0.0397,2022-02-05 17:00:00,0.34,0.27,0.21,0.04
858,0.6941999999999997,4,0.0,0.0388,2022-02-05 18:00:00,0.37,0.27,0.2,0.03
859,0.6930999999999997,10,0.0,0.0406,2022-02-05 19:00:00,0.31,0.28,0.2,0.08
860,0.6940999999999998,7,0.0,0.0406,2022-02-05 20:00:00,0.31,0.3,0.2,0.08
861,0.6929999999999998,4,0.0,0.03969999999999999,2022-02-05 21:00:00,0.33,0.28,0.17,0.1
862,0.6933999999999999,9,0.0,0.03969999999999999,2022-02-05 22:00:00,0.28,0.28,0.2,0.12
863,0.6924999999999999,3,0.0,0.037,2022-02-05 23:00:00,0.36,0.28,0.18,0.09
864,0.6872999999999996,6,0.0,0.037,2022-02-06 00:00:00,0.36,0.27,0.17,0.1
865,0.6837000000000001,8,0.0,0.0379,2022-02-06 01:00:00,0.34,0.25,0.17,0.14
866,0.6798999999999998,5,0.0,0.0388,2022-02-06 02:00:00,0.37,0.24,0.15,0.12
867,0.6764999999999999,12,0.0,0.0388,2022-02-06 03:00:00,0.29,0.27,0.15,0.16
868,0.6782999999999997,6,0.0,0.0379,2022-02-06 04:00:00,0.28,0.27,0.17,0.16
869,0.6806999999999997,8,0.0,0.0361,2022-02-06 05:00:00,0.24,0.28,0.19,0.16
870,0.6835999999999998,5,0.0,0.037000000000000005,2022-02-06 06:00:00,0.29,0.26,0.2,0.1
871,0.6867999999999997,5,0.0,0.0379,2022-02-06 07:00:00,0.34,0.24,0.21,0.05
872,0.6885999999999997,7,0.0,0.0361,2022-02-06 08:00:00,0.35,0.24,0.22,0.04
873,0.6890999999999997,6,0.0,0.0361,2022-02-06 09:00:00,0.35,0.24,0.22,0.06
874,0.6886999999999994,7,0.0,0.037,2022-02-06 10:00:00,0.34,0.27,0.2,0.05
875,0.6905999999999998,12,0.0,0.0352,2022-02-06 11:00:00,0.24,0.31,0.26,0.06
876,0.6960999999999997,5,0.0,0.0325,2022-02-06 12:00:00,0.25,0.32,0.27,0.05
877,0.6994999999999998,7,0.0,0.02889999999999999,2022-02-06 13:00:00,0.24,0.31,0.26,0.09
878,0.6989999999999997,5,0.0,0.027999999999999994,2022-02-06 14:00:00,0.32,0.3,0.24,0.08
879,0.6957999999999998,6,0.0,0.02619999999999999,2022-02-06 15:00:00,0.29,0.29,0.24,0.11
880,0.6902999999999999,3,0.0,0.024399999999999995,2022-02-06 16:00:00,0.34,0.27,0.22,0.06
881,0.6907999999999999,6,0.0,0.028899999999999995,2022-02-06 17:00:00,0.31,0.25,0.24,0.08
882,0.6885999999999997,5,0.0,0.028899999999999995,2022-02-06 18:00:00,0.35,0.24,0.27,0.06
883,0.6828999999999997,7,0.0,0.027099999999999992,2022-02-06 19:00:00,0.38,0.26,0.24,0.05
884,0.6771999999999997,8,0.0,0.02619999999999999,2022-02-06 20:00:00,0.35,0.26,0.23,0.09
885,0.6700999999999996,7,0.01,0.023499999999999997,2022-02-06 21:00:00,0.37,0.27,0.21,0.06
886,0.6662999999999998,9,0.0,0.024399999999999995,2022-02-06 22:00:00,0.32,0.26,0.2,0.11
887,0.6653999999999997,7,0.0,0.02619999999999999,2022-02-06 23:00:00,0.31,0.3,0.19,0.1
888,0.6624999999999995,5,0.0,0.02619999999999999,2022-02-07 00:00:00,0.34,0.26,0.17,0.13
889,0.6600999999999996,7,0.0,0.027999999999999997,2022-02-07 01:00:00,0.32,0.26,0.19,0.14
890,0.6554999999999999,9,0.0,0.027099999999999996,2022-02-07 02:00:00,0.31,0.27,0.2,0.14
891,0.6513999999999998,2,0.0,0.025299999999999993,2022-02-07 03:00:00,0.39,0.26,0.17,0.1
892,0.6435999999999997,7,0.0,0.025299999999999993,2022-02-07 04:00:00,0.41,0.25,0.17,0.09
893,0.6364999999999997,12,0.0,0.024399999999999995,2022-02-07 05:00:00,0.34,0.27,0.21,0.09
894,0.6333999999999996,5,0.0,0.024399999999999995,2022-02-07 06:00:00,0.33,0.3,0.17,0.08
895,0.6313999999999996,7,0.0,0.025299999999999993,2022-02-07 07:00:00,0.33,0.28,0.19,0.09
896,0.6320999999999998,5,0.0,0.02619999999999999,2022-02-07 08:00:00,0.31,0.29,0.19,0.11
897,0.6296999999999997,11,0.0,0.02619999999999999,2022-02-07 09:00:00,0.25,0.32,0.23,0.1
898,0.6320999999999998,6,0.0,0.0271,2022-02-07 10:00:00,0.25,0.32,0.23,0.09
899,0.6353999999999996,3,0.0,0.027999999999999997,2022-02-07 11:00:00,0.26,0.29,0.23,0.1
900,0.6372999999999998,6,0.0,0.0298,2022-02-07 12:00:00,0.28,0.25,0.21,0.11
901,0.6417999999999998,9,0.0,0.031599999999999996,2022-02-07 13:00:00,0.27,0.29,0.2,0.08
902,0.6476999999999998,6,0.0,0.031599999999999996,2022-02-07 14:00:00,0.28,0.31,0.14,0.11
903,0.6508999999999997,3,0.0,0.032499999999999994,2022-02-07 15:00:00,0.36,0.28,0.13,0.1
904,0.6485999999999998,8,0.0,0.032499999999999994,2022-02-07 16:00:00,0.33,0.29,0.15,0.12
905,0.6479999999999998,5,0.0,0.03339999999999999,2022-02-07 17:00:00,0.32,0.27,0.18,0.1
906,0.6493999999999996,9,0.0,0.0343,2022-02-07 18:00:00,0.27,0.3,0.18,0.11
907,0.6519999999999999,6,0.0,0.0343,2022-02-07 19:00:00,0.3,0.3,0.18,0.09
908,0.6531999999999998,7,0.0,0.03339999999999999,2022-02-07 20:00:00,0.29,0.26,0.17,0.13
909,0.6560999999999999,9,0.0,0.037,2022-02-07 21:00:00,0.27,0.27,0.18,0.15
910,0.6578999999999998,4,0.0,0.0352,2022-02-07 22:00:00,0.3,0.24,0.17,0.13
911,0.6633999999999997,4,0.0,0.037,2022-02-07 23:00:00,0.31,0.23,0.19,0.1
912,0.6686999999999997,7,0.0,0.037,2022-02-08 00:00:00,0.31,0.22,0.2,0.11
913,0.6721999999999998,8,0.0,0.037,2022-02-08 01:00:00,0.28,0.26,0.18,0.09
914,0.6781999999999998,7,0.0,0.038799999999999994,2022-02-08 02:00:00,0.31,0.27,0.16,0.07
915,0.6840999999999997,4,0.0,0.0379,2022-02-08 03:00:00,0.31,0.26,0.15,0.07
916,0.6907999999999999,6,0.0,0.0388,2022-02-08 04:00:00,0.32,0.26,0.14,0.09
917,0.6985999999999997,6,0.0,0.039700000000000006,2022-02-08 05:00:00,0.28,0.28,0.17,0.07
918,0.7062999999999997,9,0.0,0.0397,2022-02-08 06:00:00,0.27,0.28,0.2,0.08
919,0.7125999999999999,5,0.0,0.0379,2022-02-08 07:00:00,0.27,0.29,0.18,0.09
920,0.7178999999999996,8,0.0,0.0388,2022-02-08 08:00:00,0.29,0.26,0.18,0.11
921,0.7236999999999999,4,0.0,0.0388,2022-02-08 09:00:00,0.28,0.25,0.22,0.09
922,0.7273999999999998,6,0.0,0.0388,2022-02-08 10:00:00,0.29,0.26,0.19,0.09
923,0.7311999999999996,11,0.0,0.040600000000000004,2022-02-08 11:00:00,0.24,0.31,0.22,0.08
924,0.7333999999999999,3,0.0,0.039700000000000006,2022-02-08 12:00:00,0.33,0.29,0.24,0.04
925,0.7313999999999997,1,0.0,0.039700000000000006,2022-02-08 13:00:00,0.39,0.28,0.2,0.02
926,0.7249999999999999,5,0.0,0.039700000000000006,2022-02-08 14:00:00,0.42,0.27,0.17,0.02
927,0.7197999999999998,8,0.0,0.0397,2022-02-08 15:00:00,0.38,0.25,0.2,0.04
928,0.7202999999999997,12,0.0,0.0397,2022-02-08 16:00:00,0.29,0.29,0.24,0.06
929,0.7212999999999998,5,0.0,0.0352,2022-02-08 17:00:00,0.29,0.28,0.23,0.07
930,0.7226999999999997,3,0.0,0.037,2022-02-08 18:00:00,0.34,0.26,0.2,0.08
931,0.7228999999999999,10,0.0,0.03699999999999999,2022-02-08 19:00:00,0.28,0.28,0.21,0.11
932,0.7269999999999999,3,0.0,0.0343,2022-02-08 20:00:00,0.27,0.28,0.21,0.11
933,0.7290999999999996,8,0.0,0.03339999999999999,2022-02-08 21:00:00,0.26,0.28,0.22,0.09
934,0.7343999999999998,7,0.0,0.0352,2022-02-08 22:00:00,0.28,0.31,0.2,0.07
935,0.7348999999999998,5,0.0,0.0334,2022-02-08 23:00:00,0.35,0.27,0.19,0.08
936,0.7329999999999997,4,0.0,0.0334,2022-02-09 00:00:00,0.36,0.25,0.21,0.09
937,0.7265999999999998,10,0.0,0.032499999999999994,2022-02-09 01:00:00,0.37,0.27,0.16,0.13
938,0.7188999999999998,6,0.0,0.0298,2022-02-09 02:00:00,0.39,0.28,0.15,0.11
939,0.7100999999999997,12,0.0,0.0298,2022-02-09 03:00:00,0.34,0.29,0.18,0.14
940,0.7018999999999999,5,0.0,0.027099999999999996,2022-02-09 04:00:00,0.35,0.28,0.16,0.14
941,0.6950999999999997,8,0.0,0.0298,2022-02-09 05:00:00,0.34,0.31,0.16,0.12
942,0.6861999999999998,7,0.0,0.027999999999999997,2022-02-09 06:00:00,0.38,0.29,0.14,0.12
943,0.6801999999999997,3,0.0,0.028900000000000002,2022-02-09 07:00:00,0.37,0.29,0.16,0.09
944,0.6751999999999998,6,0.0,0.0307,2022-02-09 08:00:00,0.37,0.29,0.15,0.08
945,0.6741999999999997,10,0.0,0.0316,2022-02-09 09:00:00,0.3,0.31,0.17,0.11
946,0.6743999999999997,7,0.0,0.0298,2022-02-09 10:00:00,0.31,0.3,0.15,0.13
947,0.6755999999999999,9,0.0,0.028899999999999995,2022-02-09 11:00:00,0.26,0.33,0.16,0.15
948,0.6758999999999997,3,0.0,0.028899999999999995,2022-02-09 12:00:00,0.32,0.31,0.12,0.14
949,0.6726999999999999,7,0.0,0.029799999999999997,2022-02-09 13:00:00,0.29,0.31,0.15,0.13
950,0.6692999999999997,4,0.0,0.031599999999999996,2022-02-09 14:00:00,0.35,0.28,0.16,0.09
951,0.6671999999999997,6,0.0,0.035199999999999995,2022-02-09 15:00:00,0.38,0.3,0.12,0.08
952,0.6642999999999998,6,0.0,0.0343,2022-02-09 16:00:00,0.34,0.32,0.12,0.09
953,0.6625999999999997,6,0.0,0.035199999999999995,2022-02-09 17:00:00,0.39,0.27,0.12,0.07
954,0.6617999999999999,12,0.0,0.035199999999999995,2022-02-09 18:00:00,0.36,0.29,0.13,0.06
955,0.6665999999999999,5,0.0,0.035199999999999995,2022-02-09 19:00:00,0.33,0.31,0.14,0.06
956,0.6724999999999998,6,0.0,0.03339999999999999,2022-02-09 20:00:00,0.3,0.32,0.15,0.07
957,0.6743999999999997,11,0.0,0.03339999999999999,2022-02-09 21:00:00,0.28,0.31,0.19,0.08
958,0.6748999999999998,9,0.0,0.03429999999999999,2022-02-09 22:00:00,0.31,0.3,0.22,0.06
959,0.6725999999999996,5,0.0,0.03339999999999999,2022-02-09 23:00:00,0.33,0.27,0.25,0.06
960,0.6727999999999997,6,0.0,0.031599999999999996,2022-02-10 00:00:00,0.26,0.28,0.28,0.07
961,0.6731999999999998,7,0.0,0.032499999999999994,2022-02-10 01:00:00,0.27,0.26,0.26,0.1
962,0.6748999999999996,4,0.0,0.03519999999999999,2022-02-10 02:00:00,0.28,0.28,0.26,0.09
963,0.6742999999999998,5,0.0,0.03339999999999999,2022-02-10 03:00:00,0.28,0.29,0.26,0.08
964,0.6720999999999998,7,0.0,0.032499999999999994,2022-02-10 04:00:00,0.31,0.27,0.25,0.06
965,0.6700999999999999,6,0.0,0.03159999999999999,2022-02-10 05:00:00,0.33,0.25,0.22,0.07
966,0.6724999999999998,5,0.0,0.032499999999999994,2022-02-10 06:00:00,0.3,0.26,0.21,0.08
967,0.6748999999999998,5,0.0,0.03339999999999999,2022-02-10 07:00:00,0.35,0.24,0.18,0.08
968,0.6740999999999997,8,0.0,0.0343,2022-02-10 08:00:00,0.38,0.24,0.13,0.12
969,0.6687999999999998,10,0.0,0.0325,2022-02-10 09:00:00,0.38,0.26,0.16,0.1
970,0.6644999999999998,8,0.0,0.030699999999999998,2022-02-10 10:00:00,0.33,0.26,0.19,0.11
971,0.6636999999999997,7,0.0,0.030699999999999998,2022-02-10 11:00:00,0.28,0.27,0.19,0.14
972,0.6625999999999997,6,0.0,0.031599999999999996,2022-02-10 12:00:00,0.32,0.26,0.19,0.11
973,0.6616999999999997,3,0.0,0.032499999999999994,2022-02-10 13:00:00,0.32,0.26,0.19,0.09
974,0.6635999999999999,7,0.0,0.03609999999999999,2022-02-10 14:00:00,0.3,0.26,0.19,0.12
975,0.6642999999999997,6,0.0,0.03609999999999999,2022-02-10 15:00:00,0.31,0.27,0.18,0.11
976,0.6650999999999998,12,0.0,0.035199999999999995,2022-02-10 16:00:00,0.26,0.28,0.16,0.17
977,0.6691999999999999,6,0.0,0.035199999999999995,2022-02-10 17:00:00,0.26,0.27,0.19,0.15
978,0.6692999999999997,4,0.0,0.032499999999999994,2022-02-10 18:00:00,0.3,0.28,0.17,0.1
979,0.6732999999999997,6,0.0,0.0361,2022-02-10 19:00:00,0.29,0.3,0.16,0.08
980,0.6764,5,0.0,0.037,2022-02-10 20:00:00,0.31,0.29,0.16,0.07
981,0.6787999999999998,6,0.0,0.038799999999999994,2022-02-10 21:00:00,0.34,0.29,0.17,0.05
982,0.6782999999999998,6,0.0,0.037899999999999996,2022-02-10 22:00:00,0.34,0.26,0.17,0.06
983,0.6825999999999999,4,0.0,0.041499999999999995,2022-02-10 23:00:00,0.33,0.26,0.17,0.07
984,0.6879999999999997,11,0.0,0.04239999999999999,2022-02-11 00:00:00,0.24,0.29,0.18,0.1
985,0.6934999999999999,1,0.0,0.041499999999999995,2022-02-11 01:00:00,0.37,0.27,0.13,0.06
986,0.6944999999999999,12,0.0,0.04239999999999999,2022-02-11 02:00:00,0.32,0.26,0.17,0.1
987,0.6966999999999999,6,0.0,0.0397,2022-02-11 03:00:00,0.33,0.26,0.15,0.1
988,0.7013999999999997,2,0.0,0.0397,2022-02-11 04:00:00,0.32,0.26,0.16,0.09
989,0.7035999999999999,5,0.0,0.040600000000000004,2022-02-11 05:00:00,0.36,0.25,0.16,0.06
990,0.7041999999999998,8,0.0,0.03969999999999999,2022-02-11 06:00:00,0.35,0.25,0.18,0.06
991,0.7062999999999998,8,0.0,0.0397,2022-02-11 07:00:00,0.33,0.26,0.16,0.09
992,0.7097999999999998,6,0.0,0.0406,2022-02-11 08:00:00,0.33,0.27,0.16,0.1
993,0.7105999999999998,8,0.0,0.0397,2022-02-11 09:00:00,0.32,0.27,0.16,0.13
994,0.7095999999999997,7,0.0,0.0379,2022-02-11 10:00:00,0.31,0.28,0.17,0.12
995,0.7102999999999998,7,0.0,0.0397,2022-02-11 11:00:00,0.29,0.29,0.18,0.11
996,0.7097999999999998,8,0.0,0.0397,2022-02-11 12:00:00,0.3,0.3,0.18,0.1
997,0.7111999999999996,5,0.0,0.037899999999999996,2022-02-11 13:00:00,0.29,0.28,0.21,0.09
998,0.7106999999999999,9,0.0,0.0379,2022-02-11 14:00:00,0.29,0.28,0.22,0.11
999,0.7100999999999996,7,0.0,0.034300000000000004,2022-02-11 15:00:00,0.29,0.31,0.21,0.08
1000,0.7116999999999998,8,0.0,0.034300000000000004,2022-02-11 16:00:00,0.24,0.32,0.22,0.11
