,poi_x,poi_y,poi_x_km,poi_y_km,poi_name,poi_area,place_name
4355,-79.37864362794373,43.62335503508979,-8836.509987306325,4842.192408894966,Toronto Island BBQ & Beer Company,949.6088456745547,Toronto
4356,-79.43669237733481,43.698290970502754,-8842.972032137288,4850.510297725806,Toronto Police Service - 13 Division,946.0655391311683,Toronto
4357,-79.3570232218067,43.67625151304617,-8834.103182074743,4848.063917948125,The Danforth Music Hall,943.9620748073482,Toronto
4358,-79.38185892278462,43.66035468747644,-8836.867917143307,4846.2993703098855,Joseph Sheard Parkette,943.258286552951,Toronto
4359,-79.59239975218362,43.681240681935186,-8860.305532812834,4848.617715694806,Hooters,942.6648899743519,Toronto
4360,-79.39243313202579,43.68874124886578,-8838.045048690243,4849.450278624102,Toronto Public Library - Deer Park,935.0477232688204,Toronto
4361,-79.38089653673282,43.66651216123102,-8836.760783365635,4846.9828498966435,The 519,934.7008847320852,Toronto
4362,-79.40225327677602,43.67241759264901,-8839.138237023983,4847.638352784041,The Consulate General of the People's Republic of China in Toronto,934.4223191034264,Toronto
4363,-79.57659062705144,43.69216804676309,-8858.545645193994,4849.830653190704,Radisson Suite Hotel Toronto Airport,933.861353059613,Toronto
4364,-79.39836855703028,43.6579491904762,-8838.705786137169,4846.032360142858,Toronto Public Library - Lillian H. Smith,931.2210880801819,Toronto
4365,-79.2242157493895,43.812518528528244,-8819.318921437789,4863.189556666635,Neilson Skatepark,931.0203555629506,Toronto
4366,-79.38958247702529,43.64834970613151,-8837.727710924932,4844.966817380598,Toronto Fire Station 332,930.0350123828108,Toronto
4367,-79.53190934496082,43.59039520106175,-8853.571680190384,4838.533867317855,Long Branch Cenotaph,929.8780478996318,Toronto
4368,-79.40905849797551,43.69603047200786,-8839.895801053131,4850.259382392873,Dunvegan Parkette,927.7452670364337,Toronto
4369,-79.34936258406918,43.67887945996706,-8833.250392221165,4848.3556200563435,Logan Green Field,927.1655149995612,Toronto
4370,-79.35163531093903,43.65823019210073,-8833.503394449044,4846.063551323181,Riverside Common Park,926.7526296985026,Toronto
4371,-79.33464088825765,43.67955801443845,-8831.61155832173,4848.430939602667,Toronto Fire Station #323,922.8880235655552,Toronto
4372,-79.3784648913061,43.69949142858315,-8836.490090165085,4850.64354857273,Pottery Playground,922.6415549266482,Toronto
4373,-79.42457136004565,43.64326087505932,-8841.622708371642,4844.401957131585,The Drake Hotel,921.1307962198825,Toronto
4374,-79.25501823034988,43.73483870736567,-8822.747884420778,4854.56709651759,Toronto Fire Station 221,918.1735914914095,Toronto
4375,-79.41404854628196,43.77225646129136,-8840.451298220654,4858.720467203341,DUCA,916.311336111815,Toronto
4376,-79.31431446423899,43.74387482328093,-8829.348800473548,4855.570105384184,Fire Station 233,915.7415670159987,Toronto
4377,-79.44728518902718,43.69610543007778,-8844.151234527695,4850.2677027386335,Toronto Public Library - Maria A. Shchuka,914.3792283802773,Toronto
4378,-79.30453085000362,43.665078594372616,-8828.259678753253,4846.823723975361,Olympic Swimming pool,910.7755195076436,Toronto
4379,-79.52843004796655,43.68549895774027,-8853.184361369684,4849.09038430917,Royal York Medical Centre,900.5233787572656,Toronto
4380,-79.38435436361893,43.67195859345893,-8837.145712112422,4847.587403873941,Asquith Green Park,899.2696816127125,Toronto
4381,-79.43218490676647,43.72078374390103,-8842.470256006149,4853.006995573014,Toronto Public Library - Barbara Frum,896.0389699970622,Toronto
4382,-79.29662735260503,43.68867725014649,-8827.379853519344,4849.44317476626,Danforth Lumber and Home Building Centre,895.3699676893032,Toronto
4383,-79.51910666854572,43.59082851859924,-8852.146473449178,4838.5819655645155,Twenty Third Street Parkette,891.3352619882384,Toronto
4384,-79.61768866513134,43.73814682240616,-8863.120719891085,4854.934297287084,Toronto Fire Station 412,890.7136442271886,Toronto
4385,-79.42286198168573,43.731244088135206,-8841.432418663237,4854.168093783008,Grey Parkette,889.3585981325801,Toronto
4386,-79.49195210001201,43.625977694498,-8849.123599725437,4842.483524089278,Clockwork Park,888.9921463880505,Toronto
4387,-79.38867804862706,43.6376730816318,-8837.627029051213,4843.78171206113,Toronto Fire and Marine Station 334 EMS station 36,881.1117980270575,Toronto
4388,-79.44118369382588,43.694524860642616,-8843.47200998039,4850.0922595313305,Fire Station 341,872.34523569463,Toronto
4389,-79.40321329141439,43.6675483914411,-8839.245106813541,4847.097871449962,Paul Martel Park,872.1933551770998,Toronto
4390,-79.44237081372837,43.67697287162749,-8843.604161355057,4848.143988750651,Toronto Public Library - Dufferin/St. Clair,871.7905441059758,Toronto
4391,-79.44901475736926,43.65387178216042,-8844.343771805103,4845.579767819807,Ritchie Avenue Parkette,870.0350046107178,Toronto
4392,-79.465993733235,43.645517998009524,-8846.233888377452,4844.652497779057,Grenadier Restaurant,867.9522012487398,Toronto
4393,-79.342989351788,43.7374933282591,-8832.540917630393,4854.86175943676,Macklin Hancock Park,867.8703205726739,Toronto
4394,-79.52053832549603,43.62271284995096,-8852.305846932544,4842.121126344557,Mercedes-Benz,864.5689740891936,Toronto
4395,-79.36460521532196,43.65331321540138,-8834.947217174855,4845.517766909554,Volkswagen Downtown Toronto,863.0264522334414,Toronto
4396,-79.42551042590732,43.64197693220617,-8841.72724612243,4844.259439474885,Bohemian Embassy Courtyard,861.0052063726293,Toronto
4397,-79.4711020991681,43.6874969282664,-8846.802556781493,4849.31215903757,Silverthorn Parkette,860.7834157632758,Toronto
4398,-79.25748058403241,43.72850104391853,-8823.02199609507,4853.863615874957,Olympian School of Swimming (Midland Location),858.896233529973,Toronto
4399,-79.56000809003251,43.612858786885056,-8856.69966059051,4841.027325344241,Cactus Club Cafe,858.4828330509525,Toronto
4400,-79.53345559242764,43.69883998528186,-8853.743810004638,4850.571238366286,Three R's Schoolhouse,856.5061599699102,Toronto
4401,-79.47953056738444,43.66532743093984,-8847.740822291804,4846.851344834322,High Park Nissan,854.9900090827117,Toronto
4402,-79.4904197143541,43.61040026945147,-8848.953013021614,4840.754429909113,Vimy Ridge Parkette,854.7589355771629,Toronto
4403,-79.3875516803743,43.7030055803474,-8837.501640610948,4851.033619418561,Regent,852.9988685413908,Toronto
4404,-79.36478702723723,43.644712417252514,-8834.967456659075,4844.563078315029,Paul Quarrington Ice Rink & Splash Pad,851.2302931926357,Toronto
4405,-79.4606253334169,43.66529578896097,-8845.636272741303,4846.847832574667,Dundas-Watkinson Parkette,850.3418644193763,Toronto
4406,-79.1823455382659,43.8236314573018,-8814.657887665298,4864.4230917605,Sika Deer,850.2026146946606,Toronto
4407,-79.44040719137011,43.63961972396234,-8843.385568950513,4843.99778935982,Parkdale Activity-Recreation Centre,846.8641224958658,Toronto
4408,-79.5159481956375,43.61798582479301,-8851.794869086563,4841.596426552024,GTA Motorcars Inc,845.0051379179058,Toronto
4409,-79.50756981605234,43.60107163829052,-8850.862179492762,4839.718951850247,Lakeshore Lumber,843.5003546742852,Toronto
4410,-79.22947370832821,43.768964036517346,-8819.904242684805,4858.355008053425,Growing Tykes,842.9268230518705,Toronto
4411,-79.48248560698332,43.64516449765375,-8848.06978025499,4844.613259239566,Sunnybrook Parkette,839.5753597906987,Toronto
4412,-79.5224967069561,43.60245814927113,-8852.52385591506,4839.872854569096,Whitlam Tank,838.6829596140013,Toronto
4413,-79.51779587523455,43.59830235263394,-8852.000554626986,4839.411561142367,Humber Medical Centre,837.4464611036265,Toronto
4414,-79.46553033559174,43.63546443483376,-8846.182302488407,4843.536552266547,Sir Casimir Gzowski Park Playground,835.6781470583468,Toronto
4415,-79.30544421778453,43.82310492969333,-8828.361355767991,4864.364647195959,Wales College Secondary School,829.563520351927,Toronto
4416,-79.37364262132357,43.64984437081853,-8835.953270248361,4845.132725160856,Sculpture Gardens,828.5771562522771,Toronto
4417,-79.17287845191912,43.777856417165474,-8813.604002146089,4859.342062305368,Knights Inn Toronto Scarborough,825.3207522570202,Toronto
4418,-79.3980450604017,43.668140019485456,-8838.669774168977,4847.163542162885,Bloor/Bedford Parkette,824.1639798460836,Toronto
4419,-79.42497854822452,43.68917306105457,-8841.668036966901,4849.498209777057,Connaught Circle Parkette,823.2939711884372,Toronto
4420,-79.35018268800194,43.69643682162589,-8833.341687011063,4850.304487200474,Arthur Dyson Parkette,820.9479273836492,Toronto
4421,-79.48267096691745,43.70714747020025,-8848.090414708218,4851.493369192228,Amesbury Community Centre,817.66795710577,Toronto
4422,-79.38219890286801,43.64742536353972,-8836.90576406617,4844.864215352909,The Pasture,816.0281565844178,Toronto
4423,-79.37684105435919,43.671667153323106,-8836.30932301232,4847.555054018865,Rosedale Medical Centre,814.7060710787146,Toronto
4424,-79.25400785116311,43.73588338520442,-8822.635407999329,4854.68305575769,Scarboro Kia,806.5533653026149,Toronto
4425,-79.4203144809092,43.66240410604266,-8841.148828329293,4846.526855770735,Bob Abate Community recreation Centre,806.0333086292972,Toronto
4426,-79.4930751754285,43.61647706287004,-8849.248621603876,4841.428953978574,Queens Avenue Park,804.3802339179881,Toronto
4427,-79.18288580135294,43.81888632460126,-8814.71803029241,4863.89638203074,Sumatran Tiger,801.1173723689094,Toronto
4428,-79.38444001414562,43.698238232577815,-8837.155246814706,4850.504443816138,Mission Ground Parkette,801.1148233430478,Toronto
4429,-79.37545876163304,43.65046936494544,-8836.155444803751,4845.202099508943,Courthouse Square,801.0498597483668,Toronto
4430,-79.28509022519677,43.72787257317585,-8826.09552895913,4853.79385562252,Kingscross Hyundai,799.2296059063619,Toronto
4431,-79.58623892374483,43.750586522701745,-8859.619703230199,4856.315104019894,Humber Valley Medical Centre,796.4517880988196,Toronto
4432,-79.49370600810632,43.61479996888741,-8849.318846528404,4841.242796546502,Toronto Public Library - Mimico Centennial,795.2675775256247,Toronto
4433,-79.41540976379065,43.772623806036236,-8840.602830314938,4858.761242470022,"Fire Station 114, EMS Station 22",794.89425881626,Toronto
4434,-79.38487038260375,43.65331156749258,-8837.203155861833,4845.5175839916765,Nathan Phillips Square Playground,794.3009097993155,Toronto
4435,-79.58923150237504,43.68682502543917,-8859.952840075892,4849.237577823747,Chop Steakhouse & Bar,789.4785455797889,Toronto
4436,-79.36501651794018,43.76905726838692,-8834.993003793617,4858.365356790949,Toronto Fire Station 116,788.6679217812913,Toronto
4437,-79.41871848970513,43.70305143979442,-8840.971160992465,4851.0387098171805,Toronto Fire Station 135,787.3126174039803,Toronto
4438,-79.34758945096198,43.729436777405354,-8833.053005270538,4853.967482291994,Stephen Wallace Parkette,786.1808514293976,Toronto
4439,-79.44997146751615,43.6587736880668,-8844.450273735365,4846.123879375415,Perth Avenue Parkette,783.8765013184702,Toronto
4440,-79.4048335051395,43.73412326517954,-8839.425470625632,4854.487682434929,Yonge Boulevard Parkette,782.1851174245787,Toronto
4441,-79.50763286609018,43.71477194867686,-8850.869198286024,4852.339686303132,Crosstown Car Wash,782.1850011243365,Toronto
4442,-79.52678371837818,43.70478517410529,-8853.001090313577,4851.231154325687,Coulter Avenue Parkette,781.3389296544107,Toronto
4443,-79.18176314032904,43.82598151483001,-8814.593054544568,4864.683948146131,Dhole,778.7455277020476,Toronto
4444,-79.43887425472249,43.64508009337723,-8843.214920909963,4844.603890364872,Toronto Fire Station 426,776.0102914270697,Toronto
4445,-79.18536420099063,43.77996047024253,-8814.993928218479,4859.575612196921,Miller Lash House,771.6021835184852,Toronto
4446,-79.22985880523147,43.72826058807395,-8819.947112057172,4853.836925276209,Park Motel,770.761348510686,Toronto
4447,-79.40034410078958,43.639222320068114,-8838.925705643996,4843.953677527561,Toronto Public Library - Fort York,770.5394894325113,Toronto
4448,-79.39311011920826,43.64697507833111,-8838.120411580383,4844.814233694753,Hilton Garden Inn,770.4166297655735,Toronto
4449,-79.36459724094915,43.70877544067049,-8834.9463294597,4851.674073914424,Toronto Fire Station 321,769.9120291655112,Toronto
4450,-79.39096870005706,43.64579679468942,-8837.882026659052,4844.6834442105255,Hotel Le Germain,768.7125624621447,Toronto
4451,-79.39898791452693,43.66408250773798,-8838.774733633052,4846.713158358916,Fisher Rare Book Library,767.7278073814792,Toronto
4452,-79.44619094327132,43.63978344297698,-8844.029421995907,4844.015962170444,Sunnyside Medical Arts,767.220528359237,Toronto
4453,-79.18605421649026,43.81752543334746,-8815.070741433912,4863.745323101568,Marabou Stork,766.1287506875227,Toronto
4454,-79.42693788920022,43.642801999054285,-8841.886152763658,4844.351021895026,Gladstone House,764.9608422312649,Toronto
4455,-79.40014724641175,43.66725469234509,-8838.903791617802,4847.065270850305,Bata Shoe Museum,762.5773637117927,Toronto
4456,-79.38318200854151,43.69069013395541,-8837.015204372849,4849.66660486905,Loring-Wyle Parkette,761.6086561345376,Toronto
4457,-79.39827942673934,43.65770162329449,-8838.69586406405,4846.004880185688,Lillian H. Smith Park,759.105633970408,Toronto
4458,-79.48476941463571,43.62122837716466,-8848.324016006662,4841.956349865278,Flora Voisey Park,755.809443230413,Toronto
4459,-79.38386804513749,43.64307773980018,-8837.09157465275,4844.38162911782,Southcore Financial Centre Delta Hotel,753.9569736275702,Toronto
4460,-79.49104103667662,43.66423636211913,-8849.022179243877,4846.730236195223,Toronto Fire Station 422,752.2370800979222,Toronto
4461,-79.3690306289831,43.797087141215584,-8835.439858649028,4861.476672674929,Toronto Public Library - Hillcrest,751.3018585968242,Toronto
4462,-79.27066080220875,43.75096713354165,-8824.48923116268,4856.357351823123,Toronto Police - Bail & Parole Enforcement,750.9069089623591,Toronto
4463,-79.44105203454416,43.63840776237452,-8843.45735353749,4843.863261623572,Beaty Avenue Parkette,748.802123012358,Toronto
4464,-79.38384248379018,43.65970564806935,-8837.088729138006,4846.227326935697,Barbara Ann Scott Ice Trail,747.5707763939974,Toronto
4465,-79.34963422096631,43.69692159952417,-8833.28063111219,4850.358297547183,Kiwanis Parkette,746.8630223053947,Toronto
4466,-79.17517042203725,43.7900230455238,-8813.85914655161,4860.692558053142,Toronto Public Library - Highland Creek,745.3082556300724,Toronto
4467,-79.47392131465809,43.65197089795791,-8847.116394669052,4845.368769673328,Toronto Public Library - Runnymede,738.401622591121,Toronto
4468,-79.39979555558729,43.727999434814265,-8838.864641043532,4853.807937264383,Bedford Park Community Centre,733.4748154957456,Toronto
4469,-79.18185785122324,43.82111015506381,-8814.603597856023,4864.143227212084,Water Side Theatre,732.8872420325818,Toronto
4470,-79.49410476956776,43.60676471555113,-8849.363237053052,4840.350883426176,Lake Crescent Park,728.9897684722966,Toronto
4471,-79.39710202199205,43.656672143055566,-8838.564794190177,4845.890607879168,Julius Deutsch Park,727.6444591442275,Toronto
4472,-79.34881590322303,43.663807963906066,-8833.18953516269,4846.682683993573,Eastdale Playground,723.134974504857,Toronto
4473,-79.59990085775163,43.68688710025144,-8861.14056338577,4849.244468127909,Ruth's Chris Steak House,717.8525915661262,Toronto
4474,-79.55268485444672,43.610356091049645,-8855.884430681863,4840.7495261065105,Canada's Best Value Inn,717.7755543997359,Toronto
4475,-79.39083145000404,43.651093644484185,-8837.8667478459,4845.2713945377445,Harrison Baths and Swimming Pool,716.4577710111689,Toronto
4476,-79.39065519723147,43.65069880007387,-8837.847127211004,4845.227566808199,St. Patrick's Square,713.850085106119,Toronto
4477,-79.36520727433137,43.76996596505872,-8835.014238985843,4858.466222121518,Missionary Health Institute,708.7648255744939,Toronto
4478,-79.42325511717621,43.64303388478065,-8841.476182899172,4844.376761210652,The Theatre Centre,708.7326443786734,Toronto
4479,-79.51300313404282,43.62313492125585,-8851.46702188478,4842.167976259399,Market Garden Mews,706.3756761003035,Toronto
4480,-79.40117844033743,43.687414356212585,-8839.018585156804,4849.302993539597,The Consulate General of the Republic of Korea,704.7888963956875,Toronto
4481,-79.54393462731329,43.677077907788984,-8854.910346647142,4848.155647764577,Bemersyde Drive Cul-De-Sac,702.5029373857533,Toronto
4482,-79.5142854684307,43.64739926035443,-8851.609772631175,4844.861317899342,Toronto Public Library - Brentwood,702.1345937701981,Toronto
4483,-79.34512598777414,43.66486456668552,-8832.778770085004,4846.799966902093,Tiverton Avenue Parkette,699.0175910638737,Toronto
4484,-79.44958921713221,43.772970041916196,-8844.407721240375,4858.799674652698,Toronto Public Library - Centennial,698.8192959659096,Toronto
4485,-79.41990854665825,43.736592955751554,-8841.103639322542,4854.761818088423,Bruno's Foods,696.3371003676482,Toronto
4486,-79.35247269392723,43.68684688616241,-8833.596612760672,4849.240004364027,Westwood Park,695.6376644892727,Toronto
4487,-79.51160205603352,43.72396940390972,-8851.311052479708,4853.3606038339785,Chalkfarm Community Centre,695.6041500031324,Toronto
4488,-79.42637379061419,43.66280739861319,-8841.823356744962,4846.571621246064,Northumberland Playground,694.8838802645491,Toronto
4489,-79.38864696396665,43.671988439124995,-8837.623568675732,4847.590716742874,Toronto Public Library - Yorkville,692.6721739770144,Toronto
4490,-79.33388746126467,43.77494666168562,-8831.527686075444,4859.019079447104,Captain's Catch,692.3234991087819,Toronto
4491,-79.3770345314704,43.662124195863136,-8836.330861077817,4846.495785740808,Parkside Student Residence,691.481498408593,Toronto
4492,-79.39911831327431,43.69739225655503,-8838.78924975201,4850.410540477608,Nesh Oma Playground,690.8492483948806,Toronto
4493,-79.53143115364884,43.63354105909925,-8853.518447455343,4843.323057560016,MezGouf,690.2954168235375,Toronto
4494,-79.33543074915774,43.787572619125115,-8831.69948642699,4860.420560722888,Toronto Public Library - Pleasant View,690.0062111752053,Toronto
4495,-79.51582730020797,43.5976571772189,-8851.781410886451,4839.339946671298,The Assembly Hall,689.7255312904966,Toronto
4496,-79.48212236230968,43.70719658496597,-8848.029343494676,4851.498820931222,Toronto Fire Station 133,689.6206678786353,Toronto
4497,-79.47234708261476,43.68629411482075,-8846.941149583758,4849.178646745103,Toronto Public Library - Evelyn Gregory,689.4021057046019,Toronto
4498,-79.37782005505682,43.768428537396375,-8836.41830634898,4858.295567650997,Distribution 699,688.6171932275658,Toronto
4499,-79.40202574836381,43.65599011348855,-8839.112908333607,4845.814902597229,Sonya Parkette,685.9298469400586,Toronto
4500,-79.52969071194133,43.64284440473235,-8853.32469974402,4844.355728925291,Toronto Police - 22 Division,685.879298284475,Toronto
4501,-79.4803398427023,43.65611772434637,-8847.830911629464,4845.829067402447,Beresford Dog Park,682.9088473828706,Toronto
4502,-79.34802140118114,43.663410471427746,-8833.101090400885,4846.63856232848,Dundas Parkette,682.6518100558906,Toronto
4503,-79.55968693404283,43.62971762163948,-8856.663909184581,4842.898656001982,Snowellen Avenue Parkette,681.5925531018021,Toronto
4504,-79.45192520756679,43.70414518898087,-8844.667766031542,4851.160115976876,Azores Auto Group,681.5203351623434,Toronto
4505,-79.48883043489857,43.6701920917291,-8848.776092843344,4847.39132218193,David Appleton Community Centre,680.162384232313,Toronto
4506,-79.35131686048423,43.75542278437919,-8833.467944225966,4856.851929066091,Doctor Car Wash,678.7978849663069,Toronto
4507,-79.4162590365013,43.66379935779424,-8840.697372202361,4846.681728715161,P.A.T. Central Market,676.9403713138199,Toronto
4508,-79.56069611194538,43.63204088039297,-8856.77625187787,4843.15653772362,Seville Avenue Parkette,676.3305021374088,Toronto
4509,-79.56167874539004,43.63430781920263,-8856.885639615564,4843.408167931492,Leavenworth Parkette,675.9927958408995,Toronto
4510,-79.44220100525547,43.67660450223939,-8843.585258106044,4848.103099748572,Dufferin Medical Centre,674.6209380907346,Toronto
4511,-79.32237513880702,43.81962038936915,-8830.246122827137,4863.977863219976,名門金宴,674.1597401140345,Toronto
4512,-79.50089453382043,43.70896012386192,-8850.119080399423,4851.694573748673,Upwood Park,668.401103638962,Toronto
4513,-79.17837563219213,43.76986667148261,-8814.21595375126,4858.4552005345695,Toronto Public Library - Morningside,668.202223693253,Toronto
4514,-79.41054771722506,43.66590924449895,-8840.06158242921,4846.915926139383,Seaton Walk Parkette,665.8419125626671,Toronto
4515,-79.25710525522089,43.7793112819315,-8822.980214116445,4859.503552294396,Baton Rouge,664.0806635056326,Toronto
4516,-79.53145056844184,43.595290410899544,-8853.520608729514,4839.07723560985,Toronto Public Library - Long Branch,663.6979199590462,Toronto
4517,-79.1847083525519,43.819553264376175,-8814.92091851443,4863.970412345755,Africa Resturant,662.0857766815977,Toronto
4518,-79.36730217952804,43.70559441768805,-8835.24744592724,4851.320980363374,Trace Manes Centennial Community Recreation Centre,660.1683880010453,Toronto
4519,-79.51529012870179,43.647473398450735,-8851.721612417212,4844.8695472280315,Birchview Boulevard Parkette,658.6133276764989,Toronto
4520,-79.38546558115239,43.66809616347564,-8837.269413959464,4847.158674145796,CAA Theatre,657.1433476064153,Toronto
4521,-79.38094941049239,43.6573305049281,-8836.766669325423,4845.963686047019,Food Court,655.9747763094025,Toronto
4522,-79.51760476263631,43.75445549823407,-8851.979279781437,4856.744560303982,Global Beauty Supply,652.9841184898038,Toronto
4523,-79.38917060001552,43.671795244645644,-8837.681860364328,4847.569272155666,Four Seasons Parkette,651.8288229270588,Toronto
4524,-79.49268330845632,43.66844001639573,-8849.204998580666,4847.196841819926,Happy Day Child Care,650.6225706326454,Toronto
4525,-79.4857521768811,43.70644904837467,-8848.43341808258,4851.415844369589,Toronto Public Library - Amesbury Park,648.7733931328307,Toronto
4526,-79.4285493162927,43.64018182223955,-8842.06553843902,4844.060182268589,Melbourne Avenue Parkette,646.7471406120565,Toronto
4527,-79.42206954496667,43.643266215413796,-8841.344203815235,4844.402549910931,The Great Hall,644.05791131262,Toronto
4528,-79.52057054799272,43.701799178300725,-8852.309433973098,4850.89970879138,Toronto Public Library - Weston,640.8708683354064,Toronto
4529,-79.36768602480925,43.65756670865743,-8835.29017596779,4845.989904660974,Ontario Street Parkette,639.9761255254218,Toronto
4530,-79.55582495599373,43.6146317071095,-8856.233989926177,4841.224119489155,Earls,639.7772911019568,Toronto
4531,-79.25428758507289,43.77761820482823,-8822.6665482579,4859.315620735933,Scaddabush,634.6606304292648,Toronto
4532,-79.35482455004613,43.649830944713656,-8833.858423735684,4845.1312348632155,Cherry Street Stormwater Management Facility,633.4460706867808,Toronto
4533,-79.54509012676095,43.6493308890135,-8855.038978001156,4845.075728680498,Toronto Fire Station 445,633.3069923997042,Toronto
4534,-79.23581585000954,43.73992074463443,-8820.610256238911,4855.131202654422,Heart Beatz Cliffcrest Community Centre,631.8422322207052,Toronto
4535,-79.45586913819955,43.76161427527204,-8845.106808333512,4857.539184555196,Irving W Chapley Community Centre,631.4559436250809,Toronto
4536,-79.32588821263894,43.75954012830597,-8830.637201719179,4857.308954241963,Toronto Public Library - Brookbanks,628.6327187834087,Toronto
4537,-79.40366211994575,43.64056959244243,-8839.295070854481,4844.10322476111,Belgian Moon Brewery,626.6622147902526,Toronto
4538,-79.52572118005628,43.70282396221372,-8852.882807485044,4851.013459805723,Cruickshank Park,624.7045347893569,Toronto
4539,-79.36131985242912,43.70605460724902,-8834.581487292262,4851.3720614046415,Against the Grain Urban Tavern,623.4354866048936,Toronto
4540,-79.36287818711283,43.669918295897595,-8834.754962667586,4847.360930844633,Forsythia Playground,622.8625637127315,Toronto
4541,-79.43813700332677,43.66740402890682,-8843.13284934734,4847.081847208658,Toronto Fire Station 345,621.1000943648617,Toronto
4542,-79.3812451770764,43.643371869981976,-8836.79959435732,4844.414277567999,Union Health,620.7189119976161,Toronto
4543,-79.38449960261536,43.65446063054778,-8837.161880262745,4845.645129990804,Downtown Diversity Garden on Elizabeth Street,620.5980579935854,Toronto
4544,-79.47979900410844,43.614925399695544,-8847.770704936356,4841.256719366205,Etobicoke Yacht Club Clubhouse / Great Hall,620.0013747716968,Toronto
4545,-79.36618150003481,43.650449144700495,-8835.122690765375,4845.1998550617545,Toronto Fire Station 333,617.8791959109631,Toronto
4546,-79.51008120000833,43.739995844631395,-8851.141749266128,4855.139538754085,Toronto Public Library - Jane/Sheppard,614.7443063186349,Toronto
4547,-79.39163010308832,43.6375251817652,-8837.955654705895,4843.765295175937,Spadina Wave Deck,613.9461538665164,Toronto
4548,-79.43251063027448,43.676618367722796,-8842.506515872785,4848.10463881723,Mount Royal Parkette,612.0960762390024,Toronto
4549,-79.34814669811774,43.67853292509272,-8833.115038581165,4848.317154685292,Anestis taverna,608.6732047967405,Toronto
4550,-79.52889053802933,43.59631326630813,-8853.235623583963,4839.190772560202,Skeens Lane Parkette,603.9987593001152,Toronto
4551,-79.33460449909482,43.77495465890997,-8831.607507443734,4859.019967139006,Parkway Car Wash,600.4299429417097,Toronto
4552,-79.37547935000235,43.67210539473893,-8836.157736721612,4847.603698816021,Toronto Fire Station 313,596.9155761458948,Toronto
4553,-79.38943877695468,43.70055315654779,-8837.711714089372,4850.761400376805,"Sharon, Lois & Bram Playground",596.9035537395662,Toronto
4554,-79.38727555852442,43.717223329634265,-8837.470902450497,4852.611789589403,Sherwood Park Wading Pool,594.7879825306472,Toronto
4555,-79.35378225153342,43.69740337278764,-8833.742394022951,4850.411774379428,Toronto Police Service - Police Dog Services,594.3764235013284,Toronto
4556,-79.22776411686269,43.76458662488523,-8819.71392925327,4857.869115362261,Toronto Fire Station 231,592.1360877142715,Toronto
4557,-79.18277315738105,43.82087465795251,-8814.705490652816,4864.117087032729,Education Centre and Zootique Gift Shop,589.9279354431537,Toronto
4558,-79.57177750990121,43.694937952178144,-8858.009844179713,4850.138112691774,Toronto Fire Station 441,589.7103028871346,Toronto
4559,-79.36557413319058,43.65934894483336,-8835.055078080908,4846.187732876503,Regent Park Community Health Centre,588.6398166397922,Toronto
4560,-79.52420636273743,43.616381166520874,-8852.714176506293,4841.418309483817,ML Lumber & Building Supplies,588.6197493998085,Toronto
4561,-79.52336750824603,43.63358333819354,-8852.620794385455,4843.327750539483,Beacon Motors Limited,587.8407261073119,Toronto
4562,-79.28846944097144,43.7233914761304,-8826.471706638382,4853.296453850475,HSBC Plaza Food Court,587.5946575635903,Toronto
4563,-79.44882513177028,43.64479108473874,-8844.3226624938,4844.571810406001,St. Stanislaus - St. Casimir's Polish Parishes Credit Union,587.5411967616307,Toronto
4564,-79.57158743421418,43.75902522314141,-8857.988684764157,4857.251799768696,Toronto Public Library - Humber Summit,585.5066401235385,Toronto
4565,-79.53949614511156,43.592792658098006,-8854.416250369963,4838.799985048879,Auto Mino,585.275030985992,Toronto
4566,-79.4129771572109,43.66856459738757,-8840.332030117876,4847.210670310021,918 Bathurst,585.1680099898233,Toronto
4567,-79.40570113817172,43.740763397474524,-8839.522056402415,4855.224737119672,Miller Tavern,585.10548575355,Toronto
4568,-79.3733598967368,43.65769299599348,-8835.921797064637,4846.003922555276,Filmore's Hotel,581.4495050849752,Toronto
4569,-79.3728970121401,43.62056836663912,-8835.870268288449,4841.883088696943,Centre Island Water Play,581.3720955480197,Toronto
4570,-79.37729334716893,43.64697778756044,-8836.359672700193,4844.814534419209,Hockey Hall of Fame,579.9906941455023,Toronto
4571,-79.48814332436488,43.60744206463904,-8848.699603011622,4840.426069174933,Lake Crescent Road End Parkette,579.7568571524605,Toronto
4572,-79.54423070476913,43.75207206518947,-8854.943306285604,4856.479999236031,Caribbean Heat 3,574.2970340498346,Toronto
4573,-79.37839412313843,43.7052280207977,-8836.482212181894,4851.280310308544,Maurice Cody Community Recreation Centre,574.2634957611327,Toronto
4574,-79.24618838168273,43.77386501766289,-8821.764936837302,4858.899016960581,Canbe Foods Inc.,572.3748757667768,Toronto
4575,-79.53830216097796,43.640521192620135,-8854.283334862228,4844.097852380835,Canadiana Restaurant and Banquet Hall,570.5668426126118,Toronto
4576,-79.34567318715192,43.67249307492636,-8832.839684866938,4847.646731316826,Erica Stark Parkette,569.9741669354496,Toronto
4577,-79.44398632193955,43.659579511720345,-8843.784001344633,4846.213325800958,Tavora International Seafood,569.9248217024114,Toronto
4578,-79.40977700914627,43.76872615949975,-8839.975786435172,4858.328603704472,Lee Lifeson Art Park Amphitheatre,567.5719359382033,Toronto
