,poi_x,poi_y,poi_x_km,poi_y_km,poi_name,poi_area,place_name
38,-89.22144139485728,48.461138820306786,-9932.220077516908,5379.186409054053,Vance Chapman Public School,24270.355208406978,Thunder Bay
39,-89.24599926432401,48.43443045864098,-9934.953884103814,5376.221780909149,Ecole Gron Morgan Public School,24009.094525381224,Thunder Bay
40,-89.22610211321657,48.437333929504945,-9932.738913345382,5376.544066175049,Waverley Park,23379.89887849144,Thunder Bay
41,-89.2394888955649,48.42308013770188,-9934.22914334318,5374.961895284909,Port Arthur Stadium,21349.165444049428,Thunder Bay
42,-89.27954996384987,48.38915166065196,-9938.688781525732,5371.195834332368,Dennis Franklin Cromarty High School,20705.60907493327,Thunder Bay
43,-89.27999908736088,48.369979693213885,-9938.7387784041,5369.0677459467415,St. Martin Catholic Elementary School,20556.907113333968,Thunder Bay
44,-89.36013440709266,48.36351720908292,-9947.659522331962,5368.350410208204,Holy Family Catholic Elementary School,20237.863004201252,Thunder Bay
45,-89.29048190742417,48.38499506679422,-9939.905736416365,5370.734452414158,Edgewater Park Public School,19895.975719361115,Thunder Bay
46,-89.22205941998729,48.43757308071697,-9932.288876692404,5376.570611959584,St. Joseph's Care Group,19669.514933987128,Thunder Bay
47,-89.24259477172384,48.44834123399062,-9934.57489258307,5377.765876972959,C.D. Howe Public School,19611.742166957927,Thunder Bay
48,-89.25640168909284,48.43537556636683,-9936.111892431503,5376.326687866718,Bishop E. Q. Jennings Senior Elementary School,18446.904159408175,Thunder Bay
49,-89.26682172686876,48.37263992377759,-9937.271861456757,5369.363031539313,Kingsway Park Public School,18123.77240452969,Thunder Bay
50,-89.24407269151286,48.37968897559241,-9934.739416091903,5370.145476290757,Kam River Park,17721.291239400085,Thunder Bay
51,-89.28095147133897,48.4016849530494,-9938.844798740925,5372.587029788483,Humber Park,17571.813434231364,Thunder Bay
52,-89.22092699616438,48.4549380784884,-9932.162814140014,5378.498126712212,St. Margaret Catholic Elementary School,17006.856440242256,Thunder Bay
53,-89.24787993669732,48.38408368719406,-9935.163242433082,5370.63328927854,Victoriaville Centre Mall,16707.304586653372,Thunder Bay
54,-89.3082355439523,48.382304476561984,-9941.882088988315,5370.43579689838,Arthur Street Marketplace,15319.495724073891,Thunder Bay
55,-89.28448191908511,48.39314652073835,-9939.237811714473,5371.639263801957,St. Vincent Catholic Elementary School,14876.094693335092,Thunder Bay
56,-89.25418849338263,48.441709691242906,-9935.865517271848,5377.029775727962,St. Pius X Catholic Elementary School,14462.332934491544,Thunder Bay
57,-89.2574480433011,48.38179611646617,-9936.22837362832,5370.3793689277445,Pope John Paul II Elementary School,14124.823752432909,Thunder Bay
58,-89.28685067368448,48.36779887612747,-9939.50150384523,5368.825675250149,Heath Park,13806.411373093675,Thunder Bay
59,-89.28146837482251,48.38916138606419,-9938.902340953617,5371.196913853125,École Elise Macgill,13599.30994286968,Thunder Bay
60,-89.24867571144793,48.409165027298066,-9935.251828874096,5373.417318030085,The Real Canadian Superstore,13569.446016669817,Thunder Bay
61,-89.28450989555112,48.390865703391,-9939.240926082646,5371.386093076401,Agnew H. Johnston Public School,13531.194006684493,Thunder Bay
62,-89.2774836014529,48.37812625410993,-9938.458751997337,5369.972014206202,Albert Allin Park,13016.917887758782,Thunder Bay
63,-89.24998324996844,48.38729649496472,-9935.397385369737,5370.989910941084,McKellar Park Central Public School,12588.549057382945,Thunder Bay
64,-89.22422654893973,48.4552312594207,-9932.530123654518,5378.530669795698,Bishop Gallagher Senior Catholic Elementary School,12342.938026124106,Thunder Bay
65,-89.23948462866773,48.395494936422644,-9934.22866834792,5371.899937942913,Minnesota Park,12259.390662790453,Thunder Bay
66,-89.24551119812249,48.42917608054152,-9934.899552086194,5375.638544940109,Former School,11989.84373024446,Thunder Bay
67,-89.35347675423724,48.34981943349312,-9946.918385758443,5366.829957117736,Fort William Campground,11969.9197886115,Thunder Bay
68,-89.25151278468232,48.42281917274971,-9935.56765470362,5374.932928175218,Academy Park,11740.646396488162,Thunder Bay
69,-89.21474742010744,48.440845325011686,-9931.47489755378,5376.933831076297,École catholique Franco-Supérieur,11735.424617643886,Thunder Bay
70,-89.27850897001412,48.39908811419598,-9938.57289705094,5372.298780675754,Uniberry Park,10942.825039996118,Thunder Bay
71,-89.29536133282974,48.395451376516554,-9940.44891893194,5371.895102793337,Dalhousie Park,10566.050846394111,Thunder Bay
72,-89.22482220001618,48.45236444209741,-9932.596432128,5378.212453072812,Brent Park,10399.217451802544,Thunder Bay
73,-89.26002704898839,48.373033456984956,-9936.515471120436,5369.4067137253305,St. Elizabeth Catholic Elementary School,10300.077652511887,Thunder Bay
74,-89.18127528437233,48.46595098923355,-9927.748745931613,5379.720559804924,Gresley Park,9231.064201138459,Thunder Bay
75,-89.28656976596695,48.39900985085588,-9939.470232917207,5372.290093445003,Lambton Playground and Park,8922.74114317764,Thunder Bay
76,-89.24196993395546,48.42360521777612,-9934.505335017855,5375.02017917315,Canada Games Complex,8781.49524259797,Thunder Bay
77,-89.21446566247391,48.441965952563166,-9931.443532012257,5377.058220734511,St. James Public School,8652.447872960689,Thunder Bay
78,-89.23752783511344,48.39254620656316,-9934.010836132664,5371.572628928511,Ogden Community Public School,8306.811128891875,Thunder Bay
79,-89.28047202789776,48.39398793015731,-9938.791426617607,5371.732660247461,Northwood Mall,7769.072308290165,Thunder Bay
80,-89.29930472730291,48.37956781624581,-9940.887901548087,5370.132027603285,Airlane Hotel and Conference Centre,7388.404455929731,Thunder Bay
81,-89.23341122317542,48.448776117439266,-9933.552570775111,5377.814149035758,Grandview Shopping Centre,7356.9733967580605,Thunder Bay
82,-89.28598393147169,48.39629331914937,-9939.40501723536,5371.98855842558,Inglewood Parkette,7269.5164041288635,Thunder Bay
83,-89.18344679222557,48.452783024577016,-9927.990480357343,5378.258915728049,Lorne Allard Fisherman's Park,7230.822521992273,Thunder Bay
84,-89.26145983435954,48.44342374182161,-9936.674970220738,5377.220035342199,Picton Parkette,6778.536874360103,Thunder Bay
85,-89.25053085356352,48.3861985067009,-9935.458345149544,5370.8680342438,Fort William Gardens,6492.412848383852,Thunder Bay
86,-89.2423250760011,48.394318870661415,-9934.544869785517,5371.769394643417,St. Jude Catholic Elementary School,6243.691953304521,Thunder Bay
87,-89.2675906497319,48.42047912832964,-9937.357458718805,5374.67318324459,C. J. Sanders Field House,6035.104420173004,Thunder Bay
88,-89.24425868969031,48.39853559431486,-9934.760121595014,5372.237450968949,SilverCity Thunder Bay Cinemas,5532.597673870945,Thunder Bay
89,-89.27944781928034,48.38202363726225,-9938.677410690107,5370.40462373611,Safeway,5152.7749241617175,Thunder Bay
90,-89.28826089190505,48.360229460480866,-9939.658490747763,5367.985470113376,Paterson Park,5131.521204400713,Thunder Bay
91,-89.36001179203498,48.3157518016798,-9947.645872701127,5363.048449986458,Best Western Plus NorWester Hotel & Conference Centre,5064.501194626054,Thunder Bay
92,-89.26643110006138,48.4207542442182,-9937.228376489933,5374.703721108221,LU Hanger,4971.946539245813,Thunder Bay
93,-89.23979055366384,48.42210709741609,-9934.262724224413,5374.853887813186,Off Leash Dog Park,4643.048431029866,Thunder Bay
94,-89.1868327929256,48.48949583069079,-9928.36741334127,5382.334037206678,mountain bike track,4491.7642073754905,Thunder Bay
95,-89.29632360858155,48.387803402623256,-9940.556040430905,5371.046177691182,Thornloe Park,4460.928406288028,Thunder Bay
96,-89.31453738395403,48.378092200520925,-9942.583616119147,5369.968234257823,Aviation Centre of Excellence,4367.495783206569,Thunder Bay
97,-89.26332602134025,48.421275155859966,-9936.882716021617,5374.761542300456,Agora,4252.5701469966625,Thunder Bay
98,-89.34481130369228,48.31606341869348,-9945.95373913833,5363.083039474976,small treeline park,2920.5077509391813,Thunder Bay
99,-89.25553355957082,48.42347182272721,-9936.015251384983,5375.00537232272,Bora Laskin Building,2917.9385360534748,Thunder Bay
100,-89.27230355006539,48.367756043391054,-9937.88210349683,5368.820920816407,George Jeffrey Children's Centre,2737.98443713869,Thunder Bay
101,-89.24156734990605,48.42254100652365,-9934.460518958891,5374.902051724125,Thunder Bay Community Auditorium,2730.0699831322013,Thunder Bay
102,-89.266212200047,48.379702473918954,-9937.20400832143,5370.146974605004,DaVinci Center,2714.9786219472753,Thunder Bay
103,-89.26446873064735,48.38737127691673,-9937.009923564394,5370.998211737757,Delaney Arena,2674.5229664232706,Thunder Bay
104,-89.23504850330936,48.44970551793476,-9933.7348344369,5377.917312490758,Grandview Arena,2488.535504907281,Thunder Bay
105,-89.27104199392707,48.44245478692032,-9937.741665805956,5377.112481348156,Wasco Parkette,2327.6036036051337,Thunder Bay
106,-89.26251054577209,48.3882226741636,-9936.791936465894,5371.09271683216,Brunswick Park,2225.241214296618,Thunder Bay
107,-89.20651671610271,48.44513275801878,-9930.55864735327,5377.4097361400845,Port Arthur Curling Club,2223.9199959353996,Thunder Bay
108,-89.21824718341394,48.432934144407774,-9931.864494704823,5376.055690029263,Delta Hotels,2158.34729207291,Thunder Bay
109,-89.26028440179915,48.40533671444918,-9936.544119892684,5372.992375303858,Days Inn & Suites - Thunder Bay,2003.056379871909,Thunder Bay
110,-89.23787372580722,48.44652621307926,-9934.049341030584,5377.564409651798,Volunteer Pool,1995.2957017229035,Thunder Bay
111,-89.21679540454814,48.434715493112535,-9931.702881229703,5376.253419735492,Marina Park Skateboard & BMX Plaza,1970.9192979956013,Thunder Bay
112,-89.24887909629999,48.40562880011488,-9935.27446987921,5373.024796812752,Holiday Inn Express & Suites Thunder Bay,1903.3817773196847,Thunder Bay
113,-89.20247255620515,48.47123558428608,-9930.108447429313,5380.307149855755,The Bluffs,1793.7955982491792,Thunder Bay
114,-89.29540269999933,48.373625845755505,-9940.453523966626,5369.472468878861,Mountdale Avenue Recycling Depot,1787.1288490309084,Thunder Bay
115,-89.28320756183058,48.381638882204165,-9939.095948990542,5370.361915924662,Bob's Motel,1733.1987395934252,Thunder Bay
116,-89.2265242499754,48.431882345996314,-9932.785906031511,5375.938940405591,court st edible food forest,1727.001011188695,Thunder Bay
117,-89.28671512896328,48.367826181835156,-9939.48641487132,5368.828706183703,Heath Park Pool,1522.4440844170597,Thunder Bay
118,-89.21648568406987,48.441958860094076,-9931.668402836342,5377.057433470442,Port Arthur Clinic,1511.0383452237566,Thunder Bay
119,-89.25634767177195,48.38828898835419,-9936.105879169325,5371.100077707315,Norah Parkette,1502.349306838899,Thunder Bay
120,-89.24677224768827,48.40743747674256,-9935.039933384905,5373.225559918424,TownePlace Suites Thunder Bay,1491.083481012814,Thunder Bay
121,-89.27921746142272,48.37096931684263,-9938.651767023039,5369.177594169532,West Thunder Community Centre,1487.3690139074479,Thunder Bay
122,-89.23933484382991,48.39521020839449,-9934.21199414999,5371.868333131788,Widnall Pool,1439.9001748684643,Thunder Bay
123,-89.27174149009078,48.42135189878527,-9937.819534418395,5374.770060765165,Oliver Medical Building,1363.7883012443156,Thunder Bay
124,-89.26093598675467,48.42137841562459,-9936.616654981517,5374.773004134329,Braun Building Courtyard,1283.0617836954993,Thunder Bay
125,-89.23633397863742,48.42288260504014,-9933.877934835897,5374.939969159455,Super 8 Thunder Bay,1202.5219413346272,Thunder Bay
126,-89.27407602951067,48.423550756677855,-9938.079417681156,5375.014133991242,Fort William Clinic,1196.625649618236,Thunder Bay
127,-89.30339099109614,48.380407772823204,-9941.342788519813,5370.225262783376,Hampton Inn & Suites by Hilton Thunder Bay,1148.3869128850042,Thunder Bay
128,-89.28322178673639,48.38975925483185,-9939.097532521282,5371.263277286335,Churchill Pool,1064.5394568491079,Thunder Bay
129,-89.22394992728361,48.43665376972093,-9932.499329855138,5376.468568439022,CONNAUGHT SQUARE PARK,994.679548163934,Thunder Bay
130,-89.23970775002117,48.452586196262686,-9934.253506440105,5378.237067785159,Hogarth Parkette,977.9898081764582,Thunder Bay
131,-89.35895283842497,48.31719185447963,-9947.527988926306,5363.208295847239,CAN-OP,949.1920723276185,Thunder Bay
132,-89.24670000000012,48.40992549637581,-9935.031890700013,5373.501730097715,Half-Way Motors,927.8525408676934,Thunder Bay
133,-89.2426519999621,48.45162359628129,-9934.581263287782,5378.130219187223,Woodside Parkette,825.8963000853682,Thunder Bay
134,-89.24680422460334,48.408951383031535,-9935.043493087069,5373.393603516501,Performance Kia,759.3643334635497,Thunder Bay
135,-89.2380309856151,48.39499417051157,-9934.066847349659,5371.844352926784,Five Star Bakery,718.5877245668823,Thunder Bay
136,-89.22596822402285,48.446324956812866,-9932.724008666448,5377.542070206228,George's Market,701.7561617124367,Thunder Bay
137,-89.24808508311787,48.42750029774468,-9935.186079537765,5375.452533049659,Oliver Road Community Centre,609.7467722227553,Thunder Bay
138,-89.29558652805612,48.38000290358429,-9940.473987889734,5370.180322297856,Naxos,534.6121510968165,Thunder Bay
139,-89.21820602570413,48.46090950178028,-9931.85991298741,5379.160954697611,North End Recreation - Splash Pad,518.1202914275007,Thunder Bay
140,-89.29613080951553,48.381305964511185,-9940.534577846078,5370.324962060741,Mr Chinese,482.24529402899196,Thunder Bay
141,-89.34678539161703,48.317783909615265,-9946.173496580199,5363.274013967294,South Neebing Skate Park,476.9146017765626,Thunder Bay
142,-89.28041904869337,48.37158962170312,-9938.785528919596,5369.246448009047,Skate park,406.8168177743768,Thunder Bay
143,-89.29537559799495,48.38131860130829,-9940.450506944395,5370.3263647452195,Chinese Express,326.7937399685177,Thunder Bay
144,-89.26241927365122,48.418974464667166,-9936.781775962127,5374.5061655780555,Tennis courts,284.3611756609457,Thunder Bay
145,-89.29419132884182,48.38051061642426,-9940.318672918,5370.236678423093,A&W Fast Food,270.9908786755909,Thunder Bay
146,-89.29522136006376,48.39542289664281,-9940.433337023658,5371.891941527352,Dalhousie Park Playground,244.19070198712947,Thunder Bay
147,-89.2941825965067,48.38001217436034,-9940.317700825723,5370.181351353997,Monsoon's,242.8944560622467,Thunder Bay
148,-89.28999192268132,48.38034762964039,-9939.851190824807,5370.218586890083,TJ's Ice creme,241.59857682116393,Thunder Bay
149,-89.22568206659358,48.445980131289716,-9932.692153335263,5377.503794573158,Celebrations by George,216.89346730094542,Thunder Bay
150,-89.2595623328651,48.42366995705564,-9936.463738456876,5375.027365233175,Psychology Research Lab,203.9529186292174,Thunder Bay
151,-89.29450106178628,48.38051423300653,-9940.35315269911,5370.237079863725,Taco Time,196.78774002351437,Thunder Bay
152,-89.29459201132934,48.38044175012593,-9940.363277293194,5370.229034263978,Dentist,190.6395415495064,Thunder Bay
153,-89.2502657197348,48.38329708953976,-9935.428830186598,5370.545976938914,Dr Dewar's Pub,176.40678538075625,Thunder Bay
154,-89.24514664050325,48.380711810702806,-9934.858969167462,5370.259010988011,Robin's Donuts,166.6393896729601,Thunder Bay
155,-89.2479647000005,48.4073383964309,-9935.172678368755,5373.21456200383,First Choice,158.70816058283273,Thunder Bay
156,-89.23734572374715,48.392791431660136,-9933.990563313257,5371.599848914275,Junior Playground,150.0496833213093,Thunder Bay
157,-89.23763722724901,48.392271051055786,-9934.023013774588,5371.542086667192,Primary Playground,135.40180577734452,Thunder Bay
158,-89.28996097220683,48.38047484797988,-9939.847745387036,5370.232708125767,Robins Donuts,116.34983157298078,Thunder Bay
159,-89.2457324661903,48.39022850129874,-9934.92418386877,5371.31536364416,Eat Local Pizza & Pastry,78.55098738478829,Thunder Bay
160,-89.21289165689937,48.375598614602886,-9931.268312137696,5369.691446220921,Information,78.26080355856439,Thunder Bay
161,-89.28638651661224,48.396722077131855,-9939.44983341579,5372.036150561636,Inglewood Parkette Playground,69.41748601747042,Thunder Bay
162,-86.36045549441913,48.71867599119162,-9613.732266094232,5407.773035022269,Penn Lake Park,418525.00537405966,Marathon
163,-86.36839692168876,48.736373240172085,-9614.616313719314,5409.7374296591015,Peninsula Golf Course,328433.5573627874,Marathon
164,-86.37263237409572,48.718579044573865,-9615.08780851671,5407.762273947699,Marathon High School,48178.193899068516,Marathon
165,-86.36051893816875,48.70856355246711,-9613.739328715883,5406.650554323849,Margaret Twomey Public School,33604.143296777394,Marathon
166,-86.36901271192413,48.72359989974579,-9614.684864104105,5408.319588871783,Holy Saviour School,31838.00684776855,Marathon
167,-86.36211733376464,48.71748738151504,-9613.917263712014,5407.6410993481695,Penn Lake Campground,30005.855034145876,Marathon
168,-86.3731134169976,48.725483287310354,-9615.141358693589,5408.528644891449,Marathon Waste Transfer Station,25551.77161831377,Marathon
169,-86.37084366525286,48.72346792627382,-9614.888687659613,5408.304939816394,École catholique Val-des-Bois,21300.52230167063,Marathon
170,-86.36308663761407,48.73403495497507,-9614.025167585836,5409.477880002233,Marathon Cemetery,20439.79864078383,Marathon
171,-86.38714523714921,48.70769156051228,-9616.703394944687,5406.553763216863,Pebble Beach,19724.07066455988,Marathon
172,-86.37523089526253,48.71878848056806,-9615.37707849152,5407.785521343055,Wilson Memorial General Hospital,18939.655683983496,Marathon
173,-86.37127290454752,48.71715847862903,-9614.936471007135,5407.6045911278225,École secondaire Cité-Supérieure,15643.473652628367,Marathon
174,-86.37366309377595,48.72048806944138,-9615.202549262232,5407.974175707993,Marathon Centre Mall,7786.153822861887,Marathon
175,-86.37933450798539,48.71041804070872,-9615.83389676344,5406.856402518668,Dyer’s Field,5126.034041280664,Marathon
176,-86.37589225597915,48.712620000390196,-9615.450701827855,5407.100820043312,Del Earle Park,4899.453944922425,Marathon
177,-86.34071201605859,48.74866432349724,-9611.534402339657,5411.101739908193,Airport Motor Inn,2515.7703945392577,Marathon
178,-86.37158129999344,48.72091059623709,-9614.970801896568,5408.021076182317,Marathon Town Hall,1338.4027387278034,Marathon
179,-86.99548288971003,48.62196304583711,-9684.42415076541,5397.0378980879195,Slate Islands Lighthouse,33.28375321963817,Patterson Island
180,-87.90913290315368,51.55804548748675,-9786.13258391197,5722.94304911103,John C Yesno Education Centre.,31865.100447053166,Fort Hope
181,-87.90619387079923,51.5553612517426,-9785.805407891241,5722.645098943429,Band Office,865.250924293744,Fort Hope
182,-86.26724649483197,48.62524171151092,-9603.356147051189,5397.401829977712,Pic River Elementary School,3843.303391004452,Pic River First Nation
183,-86.27020818410232,48.641578081625106,-9603.685845262453,5399.215167060387,Cando's Corner/Gas Bar,211.13659065221515,Pic River First Nation
184,-86.27053704074336,48.62255225053157,-9603.722453912591,5397.103299809004,Pic River Guest Suite,206.864450799597,Pic River First Nation
185,-86.26803354999089,48.62574504648644,-9603.443762818535,5397.4577001599955,Twance Store,188.30501376929396,Pic River First Nation
